marker,m_label,m_size,x_fraction,x_size,repeat,case_count,total_runtime_s,runtime_s,rss_before_gb,peak_memory_gb,peak_memory_delta_gb,throughput_items_per_s,checksum
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.1,286,9,298,0.11915754199999995,0.0003998575234899327,0.03729248046875,0.0373077392578125,1.52587890625e-05,7152547.675077087,45302856.21957484
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.1,286,10,298,0.11943899999999985,0.00040080201342281827,0.03729248046875,0.0373077392578125,1.52587890625e-05,7135692.69669037,48342210.3321762
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.25,716,1,298,0.17207175000000063,0.000577421979865774,0.03729248046875,0.0373077392578125,1.52587890625e-05,12399943.628166692,126298148.33958076
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.25,716,2,298,0.17185854199999895,0.00057670651677852,0.03729248046875,0.0373077392578125,1.52587890625e-05,12415327.019357659,120611926.10392165
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.25,716,3,298,0.172220041000001,0.0005779196006711442,0.03729248046875,0.0373077392578125,1.52587890625e-05,12389266.58947891,104836165.64823693
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.25,716,4,298,0.17134237500000005,0.000574974412751678,0.03729248046875,0.0373077392578125,1.52587890625e-05,12452728.05399131,175432688.76734832
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.25,716,5,298,0.17173462499999914,0.0005762906879194602,0.03729248046875,0.0373077392578125,1.52587890625e-05,12424285.43457681,115986414.51197247
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.25,716,6,298,0.1720936670000004,0.0005774955268456389,0.03729248046875,0.0373077392578125,1.52587890625e-05,12398364.432550533,123744921.79535145
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.25,716,7,298,0.17140033299999935,0.0005751689026845616,0.03729248046875,0.0373077392578125,1.52587890625e-05,12448517.238295028,94007386.41345294
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,0.25,716,8,298,0.17244075000000159,0.0005786602348993342,0.03729248046875,0.0373077392578125,1.52587890625e-05,12373409.41743747,183142030.05331638
