storm_id,model,horizon,error
AL182021,CLIPER (climatology+persistence),12,28.75582338316477
AL182021,Persistence,24,104.71007262536328
AL182021,CLIPER (climatology+persistence),24,134.71367830995678
AL182021,Persistence,48,531.9397553317552
AL182021,CLIPER (climatology+persistence),48,611.989252077934
AL182021,Persistence,72,1071.5585670837513
AL182021,CLIPER (climatology+persistence),72,1204.9962301148219
AL182021,Persistence,120,2763.277658578753
AL182021,CLIPER (climatology+persistence),120,2976.0404462995953
AL182021,Persistence,6,15.214438293979196
AL182021,CLIPER (climatology+persistence),6,25.44856567761239
AL182021,Persistence,12,59.31049821580525
AL182021,CLIPER (climatology+persistence),12,75.22239837488006
AL182021,Persistence,24,179.07688458595203
AL182021,CLIPER (climatology+persistence),24,202.01060156374737
AL182021,Persistence,48,666.4824531219383
AL182021,CLIPER (climatology+persistence),48,675.4446659860145
AL182021,Persistence,72,1223.2653324017108
AL182021,CLIPER (climatology+persistence),72,1188.8164739222516
AL182021,Persistence,120,3103.156700372112
AL182021,CLIPER (climatology+persistence),120,3009.085263281476
AL182021,Persistence,6,33.3584779933677
AL182021,CLIPER (climatology+persistence),6,42.517127550906025
AL182021,Persistence,12,66.7169559867354
AL182021,CLIPER (climatology+persistence),12,84.98544931214323
AL182021,Persistence,24,226.02478528871657
AL182021,CLIPER (climatology+persistence),24,250.69296663140358
AL182021,Persistence,48,734.481431827792
AL182021,CLIPER (climatology+persistence),48,734.9029384262296
AL182021,Persistence,72,1365.0825462026733
AL182021,CLIPER (climatology+persistence),72,1310.8248824500622
AL182021,Persistence,120,3263.5712564577407
AL182021,CLIPER (climatology+persistence),120,3179.011244492816
AL182021,Persistence,6,7.272793542910306e-13
AL182021,CLIPER (climatology+persistence),6,21.566153611622937
AL182021,Persistence,12,39.04580668131488
AL182021,CLIPER (climatology+persistence),12,67.64860497615835
AL182021,Persistence,24,179.51737558168597
AL182021,CLIPER (climatology+persistence),24,226.94171645141606
AL182021,Persistence,48,673.9571486832027
AL182021,CLIPER (climatology+persistence),48,691.8647943512922
AL182021,Persistence,72,1298.3793805038515
AL182021,CLIPER (climatology+persistence),72,1255.0250015108697
AL182021,Persistence,120,2914.049477669993
AL182021,CLIPER (climatology+persistence),120,2952.0923119095237
AL182021,Persistence,6,39.045806681314126
AL182021,CLIPER (climatology+persistence),6,50.87848503872622
AL182021,Persistence,12,97.60854390837609
AL182021,CLIPER (climatology+persistence),12,123.79840127767805
AL182021,Persistence,24,296.04378849873075
AL182021,CLIPER (climatology+persistence),24,333.6016787953964
AL182021,Persistence,48,828.2570176420844
AL182021,CLIPER (climatology+persistence),48,831.893126318586
AL182021,Persistence,72,1475.1885568510531
AL182021,CLIPER (climatology+persistence),72,1419.1612766784817
AL182021,Persistence,120,2716.1691933757897
AL182021,CLIPER (climatology+persistence),120,2722.3613936916645
AL182021,Persistence,6,22.238985328911667
AL182021,CLIPER (climatology+persistence),6,53.10876309123856
AL182021,Persistence,12,63.02491870064587
AL182021,CLIPER (climatology+persistence),12,109.91949313385336
AL182021,Persistence,24,232.95290613936007
AL182021,CLIPER (climatology+persistence),24,273.7742104118087
AL182021,Persistence,48,727.5094180951791
AL182021,CLIPER (climatology+persistence),48,670.0016338611943
AL182021,Persistence,72,1381.3353337491992
AL182021,CLIPER (climatology+persistence),72,1208.0187793159657
AL182021,Persistence,120,2411.218889625119
AL182021,CLIPER (climatology+persistence),120,2290.6009321478696
AL182021,Persistence,6,31.64731978751277
AL182021,CLIPER (climatology+persistence),6,45.80950803309059
AL182021,Persistence,12,98.18011261651861
AL182021,CLIPER (climatology+persistence),12,121.88039570548423
AL182021,Persistence,24,284.99933375756893
AL182021,CLIPER (climatology+persistence),24,267.96065847390804
AL182021,Persistence,48,875.5725897247813
AL182021,CLIPER (climatology+persistence),48,751.4709834655849
AL182021,Persistence,72,1620.3577517936408
AL182021,CLIPER (climatology+persistence),72,1403.064342132077
AL182021,Persistence,120,2573.0437840063
AL182021,CLIPER (climatology+persistence),120,2410.81554996233
AL182021,Persistence,6,36.6627798875934
AL182021,CLIPER (climatology+persistence),6,62.00577329660894
AL182021,Persistence,12,98.16311124865433
AL182021,CLIPER (climatology+persistence),12,121.82493580145402
AL182021,Persistence,24,281.37643347254823
AL182021,CLIPER (climatology+persistence),24,260.2870733547848
AL182021,Persistence,48,835.9531262660028
AL182021,CLIPER (climatology+persistence),48,708.5671760820107
AL182021,Persistence,72,1576.6247485750523
AL182021,CLIPER (climatology+persistence),72,1415.2777724420107
AL182021,Persistence,120,2369.958142697539
AL182021,CLIPER (climatology+persistence),120,2257.1236035332354
AL182021,Persistence,6,44.171642186498765
AL182021,CLIPER (climatology+persistence),6,42.156355694039874
AL182021,Persistence,12,114.84780661496127
AL182021,CLIPER (climatology+persistence),12,81.59478576219283
AL182021,Persistence,24,316.0449136706267
AL182021,CLIPER (climatology+persistence),24,248.89195564660892
AL182021,Persistence,48,916.3614669549922
AL182021,CLIPER (climatology+persistence),48,728.3374836209591
AL182021,Persistence,72,1578.187608492389
AL182021,CLIPER (climatology+persistence),72,1440.7670892725102
AL182021,Persistence,120,2266.3667997479624
AL182021,CLIPER (climatology+persistence),120,2093.051877607955
AL182021,Persistence,6,34.65867899721512
AL182021,CLIPER (climatology+persistence),6,6.063554102884614
AL182021,Persistence,12,86.7867064869731
AL182021,CLIPER (climatology+persistence),12,29.732509797935773
AL182021,Persistence,24,237.0385491645207
AL182021,CLIPER (climatology+persistence),24,133.1581466860197
AL182021,Persistence,48,746.3891920767932
AL182021,CLIPER (climatology+persistence),48,522.2546422145286
AL182021,Persistence,72,1258.080118622731
AL182021,CLIPER (climatology+persistence),72,1101.098881829695
AL182021,Persistence,120,1797.4245937777098
AL182021,CLIPER (climatology+persistence),120,1562.4936884849424
AL182021,Persistence,6,37.13231591517507
AL182021,CLIPER (climatology+persistence),6,32.57532233250296
AL182021,Persistence,12,82.27614756697592
AL182021,CLIPER (climatology+persistence),12,72.12902596074086
AL182021,Persistence,24,223.32056000035487
AL182021,CLIPER (climatology+persistence),24,172.85578923566206
AL182021,Persistence,48,660.3378725701249
AL182021,CLIPER (climatology+persistence),48,538.8423483051023
AL182021,Persistence,72,1139.889439782239
AL182021,CLIPER (climatology+persistence),72,1122.8861158643506
AL182021,Persistence,120,1673.6350386928318
AL182021,CLIPER (climatology+persistence),120,1656.7194110088783
AL182021,Persistence,6,9.141824257333113
AL182021,CLIPER (climatology+persistence),6,21.36314862926049
AL182021,Persistence,12,42.33977687449151
AL182021,CLIPER (climatology+persistence),12,40.11551475476719
AL182021,Persistence,24,173.77341514516345
AL182021,CLIPER (climatology+persistence),24,119.42806370985544
AL182021,Persistence,48,544.4113203771798
AL182021,CLIPER (climatology+persistence),48,495.4797787808928
AL182021,Persistence,72,770.6980065147941
AL182021,CLIPER (climatology+persistence),72,913.3121760738168
AL182021,Persistence,6,28.619815996749047
AL182021,CLIPER (climatology+persistence),6,21.295382376295976
AL182021,Persistence,12,80.14141383765009
AL182021,CLIPER (climatology+persistence),12,57.94888519338229
AL182021,Persistence,24,235.37306776238037
AL182021,CLIPER (climatology+persistence),24,177.74372732989514
AL182021,Persistence,48,612.380901786711
AL182021,CLIPER (climatology+persistence),48,623.7623397554121
AL182021,Persistence,72,355.51709649747914
AL182021,CLIPER (climatology+persistence),72,470.9873548780053
AL182021,Persistence,6,23.955137091188174
AL182021,CLIPER (climatology+persistence),6,19.82876835572985
AL182021,Persistence,12,78.33274740385292
AL182021,CLIPER (climatology+persistence),12,58.649891274090976
AL182021,Persistence,24,183.82118134969656
AL182021,CLIPER (climatology+persistence),24,160.38136392054395
AL182021,Persistence,48,642.7342002674816
AL182021,CLIPER (climatology+persistence),48,739.0621785647927
AL182021,Persistence,72,347.196304686297
AL182021,CLIPER (climatology+persistence),72,487.93563562455586
AL182021,Persistence,6,34.5067226586559
AL182021,CLIPER (climatology+persistence),6,27.639338862325108
AL182021,Persistence,12,56.27903738591408
AL182021,CLIPER (climatology+persistence),12,53.453004555125
AL182021,Persistence,24,135.11157158146125
AL182021,CLIPER (climatology+persistence),24,171.23780688623563
AL182021,Persistence,48,786.9025350838216
AL182021,CLIPER (climatology+persistence),48,872.1861632347366
AL182021,Persistence,72,521.5448248762881
AL182021,CLIPER (climatology+persistence),72,651.7354617089119
AL182021,Persistence,6,28.558396096099486
AL182021,CLIPER (climatology+persistence),6,35.19296981488188
AL182021,Persistence,12,72.99096973314835
AL182021,CLIPER (climatology+persistence),12,86.85945901123925
AL182021,Persistence,24,350.92549838214507
AL182021,CLIPER (climatology+persistence),24,369.51341493591514
AL182021,Persistence,48,1215.9084062892052
AL182021,CLIPER (climatology+persistence),48,1207.5416945951047
AL182021,Persistence,72,1006.2154285410544
AL182021,CLIPER (climatology+persistence),72,1022.3632141067718
AL182021,Persistence,6,17.35597693434347
AL182021,CLIPER (climatology+persistence),6,33.303311033190454
AL182021,Persistence,12,102.0824941394969
AL182021,CLIPER (climatology+persistence),12,128.8409038917171
AL182021,Persistence,24,486.0226848929323
AL182021,CLIPER (climatology+persistence),24,529.2822606870276
AL182021,Persistence,48,778.5108685581548
AL182021,CLIPER (climatology+persistence),48,777.2967324656782
AL182021,Persistence,72,893.9581391454251
AL182021,CLIPER (climatology+persistence),72,981.5922859955708
AL182021,Persistence,6,75.69549622757499
AL182021,CLIPER (climatology+persistence),6,90.61536556019946
AL182021,Persistence,12,203.46858062595555
AL182021,CLIPER (climatology+persistence),12,233.08515508952465
AL182021,Persistence,24,679.9309019700737
AL182021,CLIPER (climatology+persistence),24,724.7748400015686
AL182021,Persistence,48,623.1040214803081
AL182021,CLIPER (climatology+persistence),48,628.1734060394334
AL182021,Persistence,72,1004.243656342299
AL182021,CLIPER (climatology+persistence),72,1100.0442063116473
AL182021,Persistence,6,53.4793634129809
AL182021,CLIPER (climatology+persistence),6,91.61126242210202
AL182021,Persistence,12,216.55652083518262
AL182021,CLIPER (climatology+persistence),12,287.0367611641874
AL182021,Persistence,24,528.0656647708024
AL182021,CLIPER (climatology+persistence),24,620.6421322984177
AL182021,Persistence,48,306.71172976309623
AL182021,CLIPER (climatology+persistence),48,241.70796652582194
AL182021,Persistence,72,422.5407212493292
AL182021,CLIPER (climatology+persistence),72,691.0098472991378
AL182021,Persistence,6,114.971580376847
AL182021,CLIPER (climatology+persistence),6,133.6733144735244
AL182021,Persistence,12,246.1885389178773
AL182021,CLIPER (climatology+persistence),12,279.9634121595101
AL182021,Persistence,24,595.9566282831037
AL182021,CLIPER (climatology+persistence),24,619.4028186610336
AL182021,Persistence,48,562.5979756206863
AL182021,CLIPER (climatology+persistence),48,434.82057370983085
AL182021,Persistence,6,45.335710286844844
AL182021,CLIPER (climatology+persistence),6,75.62929870322012
AL182021,Persistence,12,242.989907828566
AL182021,CLIPER (climatology+persistence),12,241.6573210565725
AL182021,Persistence,24,909.1449667966606
AL182021,CLIPER (climatology+persistence),24,769.7460559241106
AL182021,Persistence,48,1348.3368637525723
AL182021,CLIPER (climatology+persistence),48,982.448817424153
AL182021,Persistence,6,168.24251148913018
AL182021,CLIPER (climatology+persistence),6,164.5909703344575
AL182021,Persistence,12,363.87377651243827
AL182021,CLIPER (climatology+persistence),12,354.5911721746841
AL182021,Persistence,24,1085.9776159100918
AL182021,CLIPER (climatology+persistence),24,893.4802375045338
AL182021,Persistence,48,1518.8235303180297
AL182021,CLIPER (climatology+persistence),48,1096.0132763483973
AL182021,Persistence,6,48.93274103005276
AL182021,CLIPER (climatology+persistence),6,89.48855681251868
AL182021,Persistence,12,577.365333012562
AL182021,CLIPER (climatology+persistence),12,511.14493177136296
AL182021,Persistence,24,1169.1875779113857
AL182021,CLIPER (climatology+persistence),24,932.586685503846
AL182021,Persistence,48,1684.618914722992
AL182021,CLIPER (climatology+persistence),48,1202.969027165158
AL182021,Persistence,6,519.4510164946256
AL182021,CLIPER (climatology+persistence),6,484.36688236512316
AL182021,Persistence,12,879.0455248280174
AL182021,CLIPER (climatology+persistence),12,751.750181674735
AL182021,Persistence,24,1382.4931167908771
AL182021,CLIPER (climatology+persistence),24,1079.818412995466
AL182021,Persistence,6,423.91015546652375
AL182021,CLIPER (climatology+persistence),6,290.8919866332783
AL182021,Persistence,12,913.287168588221
AL182021,CLIPER (climatology+persistence),12,623.5006051379044
AL182021,Persistence,24,1951.6178603795515
AL182021,CLIPER (climatology+persistence),24,1346.0774418175513
AL182021,Persistence,6,145.2627336564065
AL182021,CLIPER (climatology+persistence),6,91.14854686362818
AL182021,Persistence,12,333.6612508825442
AL182021,CLIPER (climatology+persistence),12,217.5197420734147
AL182021,Persistence,24,901.988937743419
AL182021,CLIPER (climatology+persistence),24,669.4989490438653
AL182021,Persistence,6,49.125346550324196
AL182021,CLIPER (climatology+persistence),6,38.87194888285883
AL182021,Persistence,12,156.9974235887264
AL182021,CLIPER (climatology+persistence),12,140.2208913106889
AL182021,Persistence,24,578.7594056442229
AL182021,CLIPER (climatology+persistence),24,547.1749179841105
AL182021,Persistence,6,69.69861690340534
AL182021,CLIPER (climatology+persistence),6,75.55284967106194
AL182021,Persistence,12,196.00901417563614
